time,ADP,ATP,CO2,NADH,acetate,alanine,alpha_ketoglutarate,ethanol,glucose,glutamate,glycerol,host_nucleotides,host_proteins,lactate,mannan_polysaccharide,polysaccharide_lps,pyruvate,viral_capsid,viral_particle_with_spike,viral_rna,viral_spike_protein
8.700000000000001,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,8.488228792019695,0,0.0,0.0,0.0,0.0
8.8,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,8.403346504099499,0,0.0,0.0,0.0,0.0
8.9,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,8.319313039058503,0,0.0,0.0,0.0,0.0
9.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,8.236119908667918,0,0.0,0.0,0.0,0.0
9.1,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,8.15375870958124,0,0.0,0.0,0.0,0.0
9.200000000000001,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,8.072221122485427,0,0.0,0.0,0.0,0.0
9.3,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,7.991498911260573,0,0.0,0.0,0.0,0.0
9.4,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,7.911583922147967,0,0.0,0.0,0.0,0.0
9.5,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,7.832468082926487,0,0.0,0.0,0.0,0.0
9.600000000000001,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,7.754143402097222,0,0.0,0.0,0.0,0.0
9.700000000000001,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,7.67660196807625,0,0.0,0.0,0.0,0.0
9.8,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,7.599835948395487,0,0.0,0.0,0.0,0.0
9.9,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,7.523837588911532,0,0.0,0.0,0.0,0.0
10.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,7.448599213022417,0,0.0,0.0,0.0,0.0
10.100000000000001,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,7.374113220892193,0,0.0,0.0,0.0,0.0
10.200000000000001,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,7.300372088683271,0,0.0,0.0,0.0,0.0
10.3,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,7.227368367796438,0,0.0,0.0,0.0,0.0
10.4,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,7.155094684118474,0,0.0,0.0,0.0,0.0
10.5,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,7.083543737277289,0,0.0,0.0,0.0,0.0
10.600000000000001,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,7.012708299904515,0,0.0,0.0,0.0,0.0
10.700000000000001,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,6.94258121690547,0,0.0,0.0,0.0,0.0
10.8,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,6.873155404736416,0,0.0,0.0,0.0,0.0
10.9,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,6.8044238506890515,0,0.0,0.0,0.0,0.0
11.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,6.736379612182161,0,0.0,0.0,0.0,0.0
11.100000000000001,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,6.669015816060339,0,0.0,0.0,0.0,0.0
11.200000000000001,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,6.602325657899736,0,0.0,0.0,0.0,0.0
11.3,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,6.5363024013207385,0,0.0,0.0,0.0,0.0
11.4,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,6.470939377307531,0,0.0,0.0,0.0,0.0
11.5,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,6.406229983534456,0,0.0,0.0,0.0,0.0
11.600000000000001,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,6.342167683699111,0,0.0,0.0,0.0,0.0
11.700000000000001,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,6.278746006862121,0,0.0,0.0,0.0,0.0
11.8,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,6.215958546793499,0,0.0,0.0,0.0,0.0
11.9,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,6.153798961325564,0,0.0,0.0,0.0,0.0
12.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,6.092260971712308,0,0.0,0.0,0.0,0.0
12.100000000000001,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,6.031338361995186,0,0.0,0.0,0.0,0.0
12.200000000000001,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,5.971024978375234,0,0.0,0.0,0.0,0.0
12.3,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,5.911314728591481,0,0.0,0.0,0.0,0.0
